"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"207","#RedzAyda
#Farhan
#Nisha
#RedzaRosli
#AydaJebat
#Kukirimcinta",FALSE,0,NA,2017-05-22 09:36:28,FALSE,NA,"866588561688203264",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",0,FALSE,FALSE,NA,NA
"208","#KuKirimCinta #Redzayda #AydaJebat #RedzaRosli #AJ #RR #Nisha #Farhan @Ayda_Jebat @iamredzarosli @AJScreamer_ <U+2709><ed><U+00A0><U+00BC><ed><U+00BE><U+0088><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><U+23F0> 2 jam lagi #kukirimcinta",FALSE,1,NA,2017-05-22 09:22:38,FALSE,NA,"866585082848395264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShaqirWazizi",0,FALSE,FALSE,NA,NA
"209","Suka hati awak panggil hoi! hoi! Tak ada budi bahasa awak ni #Farhan @iamredzarosli sabar eh #Nisha @Ayda_Jebat #KuKirimCinta #redzayda <U+2709><ed><U+00A0><U+00BC><ed><U+00BE><U+0088><ed><U+00A0><U+00BD><ed><U+00B8><U+0098>",FALSE,0,NA,2017-05-22 09:20:59,FALSE,NA,"866584667968782336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShaqirWazizi",0,FALSE,FALSE,NA,NA
"210","RT @angah213: #KuKirimCinta @Ayda_Jebat @iamredzarosli #Farhan #Nisha #gengNisha <ed><U+00A0><U+00BD><ed><U+00B8><U+008B> https://t.co/JlEJ1ZdeXG",FALSE,0,NA,2017-05-22 09:11:47,FALSE,NA,"866582350338981889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aydafans1",12,TRUE,FALSE,NA,NA
"211","RT @angah213: #KuKirimCinta @Ayda_Jebat @iamredzarosli #Farhan #Nisha #gengNisha <ed><U+00A0><U+00BD><ed><U+00B8><U+008B> https://t.co/JlEJ1ZdeXG",FALSE,0,NA,2017-05-22 09:04:17,FALSE,NA,"866580463598555136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hzwanibakhtiar",12,TRUE,FALSE,NA,NA
"212","RT @angah213: #KuKirimCinta @Ayda_Jebat @iamredzarosli #Farhan #Nisha #gengNisha <ed><U+00A0><U+00BD><ed><U+00B8><U+008B> https://t.co/JlEJ1ZdeXG",FALSE,0,NA,2017-05-22 09:03:23,FALSE,NA,"866580237470978048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zatyechinew",12,TRUE,FALSE,NA,NA
"213","RT @twin_raidah: Moga dipermudahkan semuanya
#Kukirmcinta
@iamredzarosli
@ayda_jebat
#RedzAyda
#Farhan
#Nisha",FALSE,0,NA,2017-05-22 09:03:18,FALSE,NA,"866580215668985856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zatyechinew",4,TRUE,FALSE,NA,NA
"214","RT @HishmaNorzaliza: #Farhan #Nisha #KuKirimCinta",FALSE,0,NA,2017-05-22 09:01:01,FALSE,NA,"866579641124872192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","puterimaimon",4,TRUE,FALSE,NA,NA
"215","RT @HishmaNorzaliza: #Farhan #Nisha #KuKirimCinta",FALSE,0,NA,2017-05-22 09:01:00,FALSE,NA,"866579638100705280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hzwanibakhtiar",4,TRUE,FALSE,NA,NA
"216","RT @HishmaNorzaliza: #Farhan #Nisha #KuKirimCinta",FALSE,0,NA,2017-05-22 08:59:53,FALSE,NA,"866579357787054080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zatyechinew",4,TRUE,FALSE,NA,NA
"217","RT @angah213: #KuKirimCinta @Ayda_Jebat @iamredzarosli #Farhan #Nisha #gengNisha <ed><U+00A0><U+00BD><ed><U+00B8><U+008B> https://t.co/JlEJ1ZdeXG",FALSE,0,NA,2017-05-22 08:49:05,FALSE,NA,"866576637378220034",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","puterimaimon",12,TRUE,FALSE,NA,NA
"218","RT @twin_raidah: Moga dipermudahkan semuanya
#Kukirmcinta
@iamredzarosli
@ayda_jebat
#RedzAyda
#Farhan
#Nisha",FALSE,0,NA,2017-05-22 08:48:55,FALSE,NA,"866576595439333376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","puterimaimon",4,TRUE,FALSE,NA,NA
"219","RT @BellaOmar97: Record set #KuKurimCinta ready 6.58 petang nie yay! See you ths evening #Nisha #Farhan hero heroin fvourite kita  #AydaJeb…",FALSE,0,NA,2017-05-22 08:48:22,FALSE,NA,"866576458742808576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","puterimaimon",2,TRUE,FALSE,NA,NA
"220","Record set #KuKurimCinta ready 6.58 petang nie yay! See you ths evening #Nisha #Farhan hero heroin fvourite kita  #AydaJebat #RedzaRosli <U+263A><ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BD><ed><U+00B2><U+0083>",FALSE,1,NA,2017-05-22 08:43:22,FALSE,NA,"866575201584070657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BellaOmar97",2,FALSE,FALSE,NA,NA
"221","@Aap_ki_YaaD: -
Baat MuQddar Pe Aa Kr Rukki

Ay MeRi Jan

Wrna Koi Kassar To Na Chorri Thi Tujhy Chahny Men.
By
#FaRhan Jaan",FALSE,0,"Aap_kI_Yaad",2017-05-22 08:37:59,FALSE,NA,"866573845628559360","2345121115","<a href=""http://www.cloudhopper.com/"" rel=""nofollow"">Cloudhopper</a>","Matlabi_log1",0,FALSE,FALSE,NA,NA
"222","RT @twin_raidah: #KuKirimCinta 
#AydaJebat
#RedzaRosli
#RedzAyda
#Farhan
#Nisha",FALSE,0,NA,2017-05-22 08:31:27,FALSE,NA,"866572199892615169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YusofIerah",1,TRUE,FALSE,NA,NA
"223","RT @twin_raidah: #KuKirimCinta 
#AydaJebat
#RedzaRosli
#Farhan
#Nisha",FALSE,0,NA,2017-05-22 08:31:20,FALSE,NA,"866572170477961218",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YusofIerah",1,TRUE,FALSE,NA,NA
"224","RT @twin_raidah: #Kukirimcinta #Farhan #Nisha #AydaJebat #RedzaRosli",FALSE,0,NA,2017-05-22 08:31:16,FALSE,NA,"866572153495273472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YusofIerah",1,TRUE,FALSE,NA,NA
"225","RT @HishmaNorzaliza: #KuKirimCinta #RedzaRosli #AydaJebat #RedzAyda #Farhan #Nisha",FALSE,0,NA,2017-05-22 08:31:14,FALSE,NA,"866572148336345089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YusofIerah",1,TRUE,FALSE,NA,NA
"226","RT @twin_raidah: #Kukirimcinta #Farhan #Nisha #RedzaRosli #AydaJebat #Farhan #Nisha",FALSE,0,NA,2017-05-22 08:31:09,FALSE,NA,"866572126651678720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YusofIerah",1,TRUE,FALSE,NA,NA
"227","RT @twin_raidah: #Kukirimcinta #Farhan #Nisha @iamredzarosli @ayda_jebat",FALSE,0,NA,2017-05-22 08:31:05,FALSE,NA,"866572107068526592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YusofIerah",1,TRUE,FALSE,NA,NA
"228","RT @twin_raidah: #Kukirimcinta #Farhan #Nisha #RedzaRosli #AydaJebat #RedzAyda",FALSE,0,NA,2017-05-22 08:31:01,FALSE,NA,"866572093512716288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YusofIerah",1,TRUE,FALSE,NA,NA
"229","RT @iera2503: today is the day...jgn lupa detim ngan #nisha and #farhan harini
#kukirimcinta
#aydajebat… https://t.co/vfXiinKQ64",FALSE,0,NA,2017-05-22 08:30:58,FALSE,NA,"866572077259571200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YusofIerah",1,TRUE,FALSE,NA,NA
"230","RT @twin_raidah: #kukirmcinta jangan lupa guyss jam 6:58 pm nanti
#RedzaRosli
#AydaJebat
#Farhan
#Nisha
#RedzAyda",FALSE,0,NA,2017-05-22 08:30:56,FALSE,NA,"866572072901689345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YusofIerah",1,TRUE,FALSE,NA,NA
"231","RT @twin_raidah: Menghitung detik #Kukirimcinta #Farhan #Nisha #RedzaRosli #AydaJebat #RedzAyda",FALSE,0,NA,2017-05-22 08:30:48,FALSE,NA,"866572038990737409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YusofIerah",1,TRUE,FALSE,NA,NA
"232","RT @twin_raidah: Moga dipermudahkan semuanya
#Kukirmcinta
@iamredzarosli
@ayda_jebat
#RedzAyda
#Farhan
#Nisha",FALSE,0,NA,2017-05-22 08:30:46,FALSE,NA,"866572030816034816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YusofIerah",4,TRUE,FALSE,NA,NA
"233","RT @twin_raidah: #Kukirmcinta #Farhan #Nisha #RedzaRosli #AydaJebat #Tv3Malaysia #SlotAkasia",FALSE,0,NA,2017-05-22 08:30:36,FALSE,NA,"866571986855542785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YusofIerah",1,TRUE,FALSE,NA,NA
"234","RT @twin_raidah: Sabar menanti #Kukirimcinta
#RedzaRosli
#AydaJebat
#Farhan
#Nisha",FALSE,0,NA,2017-05-22 08:30:19,FALSE,NA,"866571916403851264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YusofIerah",1,TRUE,FALSE,NA,NA
"235","RT @twin_raidah: #Kukirmcinta
#Farhan
#Nisha
#RedzaRosli
#AydaJebat",FALSE,0,NA,2017-05-22 08:30:07,FALSE,NA,"866571865547878400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YusofIerah",1,TRUE,FALSE,NA,NA
"236","RT @twin_raidah: #Kukirimcinta
#Farhan
#Nisha
#RedzaRosli
#AydaJebat",FALSE,0,NA,2017-05-22 08:30:06,FALSE,NA,"866571860653129728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YusofIerah",1,TRUE,FALSE,NA,NA
"237","RT @twin_raidah: #Kukirmcinta
#RedzaRosli
#AydaJebat
#RedzAyda
#Farhan
#Nisha",FALSE,0,NA,2017-05-22 08:30:03,FALSE,NA,"866571848338755584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YusofIerah",1,TRUE,FALSE,NA,NA
"238","RT @twin_raidah: #Kukirimcinta
#Farhan
#Nisha
#RedzaRosli
#AydaJebat
#RedzAyda",FALSE,0,NA,2017-05-22 08:29:49,FALSE,NA,"866571787932282881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YusofIerah",1,TRUE,FALSE,NA,NA
"239","RT @twin_raidah: Mata kecik telinga gajah<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
.
#RedzaRosli
#AydaJebat
#RedzAyda
#Farhan
#Nisha",FALSE,0,NA,2017-05-22 08:29:18,FALSE,NA,"866571661444751360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YusofIerah",1,TRUE,FALSE,NA,NA
"240","RT @angah213: #KuKirimCinta @Ayda_Jebat @iamredzarosli #Farhan #Nisha #gengNisha <ed><U+00A0><U+00BD><ed><U+00B8><U+008B> https://t.co/JlEJ1ZdeXG",FALSE,0,NA,2017-05-22 08:28:57,FALSE,NA,"866571570407501825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YusofIerah",12,TRUE,FALSE,NA,NA
"241","RT @HishmaNorzaliza: #Farhan #Nisha #KuKirimCinta",FALSE,0,NA,2017-05-22 08:28:54,FALSE,NA,"866571559812554752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FieDozZ",4,TRUE,FALSE,NA,NA
"242","#Farhan #Nisha #KuKirimCinta",FALSE,0,NA,2017-05-22 08:28:12,FALSE,NA,"866571383559434241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HishmaNorzaliza",4,FALSE,FALSE,NA,NA
"243","#Nisha #Farhan #KuKirimCinta",FALSE,0,NA,2017-05-22 08:14:52,FALSE,NA,"866568027889819649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HishmaNorzaliza",0,FALSE,FALSE,NA,NA
"244","Hahahahaha kamu sangat nakal @iamredzarosli <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>.. ni babygirl babyKoala ?? Hahaha comel je @Ayda_Jebat… https://t.co/05Co6WXPA4",FALSE,4,NA,2017-05-22 08:02:10,TRUE,NA,"866564833306529792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","angah213",4,FALSE,FALSE,NA,NA
"245","#KuKirimCinta @Ayda_Jebat @iamredzarosli #Farhan #Nisha #gengNisha <ed><U+00A0><U+00BD><ed><U+00B8><U+008B> https://t.co/JlEJ1ZdeXG",FALSE,4,NA,2017-05-22 07:58:07,FALSE,NA,"866563812786225153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","angah213",12,FALSE,FALSE,NA,NA
"246","Mata kecik telinga gajah<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
.
#RedzaRosli
#AydaJebat
#RedzAyda
#Farhan
#Nisha",FALSE,0,NA,2017-05-22 07:57:21,FALSE,NA,"866563618103369728",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",1,FALSE,FALSE,NA,NA
"247","RT @khunifauti: Sape yg kirim #zarul ke, sape smpikan kiriman #farhan kut , yg terima tu #Nisha la sape lg.. tggu #KuKirimCinta ptg ni #aka…",FALSE,0,NA,2017-05-22 07:45:53,FALSE,NA,"866560732988440576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajfamilia_173",5,TRUE,FALSE,NA,NA
"248","RT @29ita: @Ayda_Jebat @tv3malaysia @iamredzarosli #Nisah dgn #Farhan @Ayda_Jebat @iamredzarosli #kukirimcinta @tv3malaysia <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",FALSE,0,NA,2017-05-22 07:45:29,FALSE,NA,"866560632371400704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajfamilia_173",3,TRUE,FALSE,NA,NA
"249","#Kukirimcinta
#Farhan
#Nisha
#RedzaRosli
#AydaJebat
#RedzAyda",FALSE,0,NA,2017-05-22 07:44:51,FALSE,NA,"866560474749390848",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",1,FALSE,FALSE,NA,NA
"250","#Kukirmcinta
#RedzaRosli
#AydaJebat
#RedzAyda
#Farhan
#Nisha",FALSE,0,NA,2017-05-22 07:40:38,FALSE,NA,"866559412290240512",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",1,FALSE,FALSE,NA,NA
"251","#Kukirimcinta
#Farhan
#Nisha
#RedzaRosli
#AydaJebat",FALSE,0,NA,2017-05-22 07:38:55,FALSE,NA,"866558982160175104",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",1,FALSE,FALSE,NA,NA
"252","RT @ShaqirWazizi: #KuKirimCinta <U+2709><ed><U+00A0><U+00BC><ed><U+00BE><U+0088>Geng Farhan Vs Geng Nisha <U+2728><U+270C> Dua - dua <ed><U+00A0><U+00BD><ed><U+00B1><U+008F> Cuky Geng <ed><U+00A0><U+00BC><ed><U+00BE><U+0088> Good Luck Today #Nisha #Farhan #kukirimcinta https:/…",FALSE,0,NA,2017-05-22 07:37:43,FALSE,NA,"866558680124149760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wanie_rusle",6,TRUE,FALSE,NA,NA
"253","#Kukirmcinta
#Farhan
#Nisha
#RedzaRosli
#AydaJebat",FALSE,0,NA,2017-05-22 07:37:26,FALSE,NA,"866558608149893121",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",1,FALSE,FALSE,NA,NA
"254","RT @ShaqirWazizi: #KuKirimCinta <U+2709><ed><U+00A0><U+00BC><ed><U+00BE><U+0088>Geng Farhan Vs Geng Nisha <U+2728><U+270C> Dua - dua <ed><U+00A0><U+00BD><ed><U+00B1><U+008F> Cuky Geng <ed><U+00A0><U+00BC><ed><U+00BE><U+0088> Good Luck Today #Nisha #Farhan #kukirimcinta https:/…",FALSE,0,NA,2017-05-22 07:36:55,FALSE,NA,"866558477350584320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajfamilia_173",6,TRUE,FALSE,NA,NA
"255","RT @khunifauti: Sape yg kirim #zarul ke, sape smpikan kiriman #farhan kut , yg terima tu #Nisha la sape lg.. tggu #KuKirimCinta ptg ni #aka…",FALSE,0,NA,2017-05-22 07:36:19,FALSE,NA,"866558326775009280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wanie_rusle",5,TRUE,FALSE,NA,NA
"256","Sabar menanti #Kukirimcinta
#RedzaRosli
#AydaJebat
#Farhan
#Nisha",FALSE,0,NA,2017-05-22 07:35:02,FALSE,NA,"866558001724796928",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",1,FALSE,FALSE,NA,NA
"257","#Kukirmcinta #Farhan #Nisha #RedzaRosli #AydaJebat #Tv3Malaysia #SlotAkasia",FALSE,1,NA,2017-05-22 07:34:11,FALSE,NA,"866557790227058688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",1,FALSE,FALSE,NA,NA
"258","Moga dipermudahkan semuanya
#Kukirmcinta
@iamredzarosli
@ayda_jebat
#RedzAyda
#Farhan
#Nisha",FALSE,1,NA,2017-05-22 07:32:59,FALSE,NA,"866557487037546496",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",4,FALSE,FALSE,NA,NA
"259","Menghitung detik #Kukirimcinta #Farhan #Nisha #RedzaRosli #AydaJebat #RedzAyda",FALSE,0,NA,2017-05-22 07:31:59,FALSE,NA,"866557237384200192",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",1,FALSE,FALSE,NA,NA
"260","#kukirmcinta jangan lupa guyss jam 6:58 pm nanti
#RedzaRosli
#AydaJebat
#Farhan
#Nisha
#RedzAyda",FALSE,0,NA,2017-05-22 07:30:05,FALSE,NA,"866556759267172352",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",1,FALSE,FALSE,NA,NA
"261","today is the day...jgn lupa detim ngan #nisha and #farhan harini
#kukirimcinta
#aydajebat… https://t.co/vfXiinKQ64",FALSE,0,NA,2017-05-22 07:30:05,FALSE,NA,"866556755567927296",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","iera2503",1,FALSE,FALSE,NA,NA
"262","#Kukirimcinta #Farhan #Nisha #RedzaRosli #AydaJebat #RedzAyda",FALSE,0,NA,2017-05-22 07:27:26,FALSE,NA,"866556092192444416",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",1,FALSE,FALSE,NA,NA
"263","#Kukirimcinta #Farhan #Nisha @iamredzarosli @ayda_jebat",FALSE,0,NA,2017-05-22 07:26:13,FALSE,NA,"866555784020111360",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",1,FALSE,FALSE,NA,NA
"264","#Kukirimcinta #Farhan #Nisha #RedzaRosli #AydaJebat #Farhan #Nisha",FALSE,0,NA,2017-05-22 07:25:37,FALSE,NA,"866555633994055680",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",1,FALSE,FALSE,NA,NA
"265","#KuKirimCinta #RedzaRosli #AydaJebat #RedzAyda #Farhan #Nisha",FALSE,0,NA,2017-05-22 07:23:54,FALSE,NA,"866555203474018304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HishmaNorzaliza",1,FALSE,FALSE,NA,NA
"266","#Kukirimcinta #Farhan #Nisha #AydaJebat #RedzaRosli",FALSE,0,NA,2017-05-22 07:23:31,FALSE,NA,"866555102982688768",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",1,FALSE,FALSE,NA,NA
"267","#KuKirimCinta 
#AydaJebat
#RedzaRosli
#Farhan
#Nisha",FALSE,0,NA,2017-05-22 07:21:46,FALSE,NA,"866554662903717888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","twin_raidah",1,FALSE,FALSE,NA,NA
"268","RT @khunifauti: Sape yg kirim #zarul ke, sape smpikan kiriman #farhan kut , yg terima tu #Nisha la sape lg.. tggu #KuKirimCinta ptg ni #aka…",FALSE,0,NA,2017-05-22 07:19:46,FALSE,NA,"866554159574654976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FieDozZ",5,TRUE,FALSE,NA,NA
"269","RT @29ita: @Ayda_Jebat @tv3malaysia @iamredzarosli #Nisah dgn #Farhan @Ayda_Jebat @iamredzarosli #kukirimcinta @tv3malaysia <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",FALSE,0,NA,2017-05-22 07:19:36,FALSE,NA,"866554118382395393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FieDozZ",3,TRUE,FALSE,NA,NA
"270","#KuKirimCinta 
#AydaJebat
#RedzaRosli
#RedzAyda
#Farhan
#Nisha",FALSE,0,NA,2017-05-22 07:19:08,FALSE,NA,"866554002170761216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","twin_raidah",1,FALSE,FALSE,NA,NA
"271","RT @ShaqirWazizi: #KuKirimCinta <U+2709><ed><U+00A0><U+00BC><ed><U+00BE><U+0088>Geng Farhan Vs Geng Nisha <U+2728><U+270C> Dua - dua <ed><U+00A0><U+00BD><ed><U+00B1><U+008F> Cuky Geng <ed><U+00A0><U+00BC><ed><U+00BE><U+0088> Good Luck Today #Nisha #Farhan #kukirimcinta https:/…",FALSE,0,NA,2017-05-22 07:15:35,FALSE,NA,"866553107886465024",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","topi_girl",6,TRUE,FALSE,NA,NA
"272","RT @ShaqirWazizi: #KuKirimCinta <U+2709><ed><U+00A0><U+00BC><ed><U+00BE><U+0088>Geng Farhan Vs Geng Nisha <U+2728><U+270C> Dua - dua <ed><U+00A0><U+00BD><ed><U+00B1><U+008F> Cuky Geng <ed><U+00A0><U+00BC><ed><U+00BE><U+0088> Good Luck Today #Nisha #Farhan #kukirimcinta https:/…",FALSE,0,NA,2017-05-22 07:14:38,FALSE,NA,"866552867607334912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FieDozZ",6,TRUE,FALSE,NA,NA
"273","Sape yg kirim #zarul ke, sape smpikan kiriman #farhan kut , yg terima tu #Nisha la sape lg.. tggu #KuKirimCinta ptg… https://t.co/iEWuZ9dtaG",FALSE,2,NA,2017-05-22 07:00:45,TRUE,NA,"866549376222584833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","khunifauti",5,FALSE,FALSE,NA,NA
"274","#kukirimcinta #RedzaRosli #AydaJebat #RedzAyda #Farhan #Nisha https://t.co/Se9tvKSzou",FALSE,1,NA,2017-05-22 06:58:39,FALSE,NA,"866548845542490114",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","twin_raidah",0,FALSE,FALSE,NA,NA
"275","tak usah berjanji selamanya...sehidup semati..cukup hanya berjanji untuk mempertahankannya  #Farhan #Nisha… https://t.co/pxhvQZo0sV",FALSE,0,NA,2017-05-22 06:49:54,TRUE,NA,"866546645856473088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","twin_raidah",0,FALSE,FALSE,NA,NA
"276","RT @29ita: @Ayda_Jebat @tv3malaysia @iamredzarosli #Nisah dgn #Farhan @Ayda_Jebat @iamredzarosli #kukirimcinta @tv3malaysia <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",FALSE,0,NA,2017-05-22 06:46:27,FALSE,NA,"866545776536702978",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","puterimaimon",3,TRUE,FALSE,NA,NA
"277","#KuKirimCinta #farhan #nisha @iamredzarosli @aydajebat #RedzaRosli #AydaJebat https://t.co/A6RGC0lmWV",FALSE,0,NA,2017-05-22 06:46:24,FALSE,NA,"866545762703822850",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","twin_raidah",0,FALSE,FALSE,NA,NA
"278","@Ayda_Jebat @tv3malaysia @iamredzarosli  #nisha mesti dgn  #farhan...tp kena tgk la #KuKirimCinta",FALSE,0,"Ayda_Jebat",2017-05-22 06:44:40,FALSE,"866536849417752577","866545329478393857","308570027","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nursyarina05",0,FALSE,FALSE,NA,NA
"279","today is the day #kukirimcinta #farhan #nisha @iamredzarosli @Ayda_Jebat #redzarosli #aydajebat",FALSE,0,NA,2017-05-22 06:43:36,FALSE,NA,"866545060724080640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","twin_raidah",0,FALSE,FALSE,NA,NA
